flowers,k,p,seed,condense,empirical_error,true_error
"['versicolor', 'virginica']",9,2,82,False,0.06,0.08
"['versicolor', 'virginica']",9,2,83,False,0.06,0.08
"['versicolor', 'virginica']",9,2,84,False,0.08,0.06
"['versicolor', 'virginica']",9,2,85,False,0.06,0.06
"['versicolor', 'virginica']",9,2,86,False,0.06,0.1
"['versicolor', 'virginica']",9,2,87,False,0.02,0.12
"['versicolor', 'virginica']",9,2,88,False,0.02,0.12
"['versicolor', 'virginica']",9,2,89,False,0.12,0.04
"['versicolor', 'virginica']",9,2,90,False,0.1,0.04
"['versicolor', 'virginica']",9,2,91,False,0.08,0.08
"['versicolor', 'virginica']",9,2,92,False,0.08,0.06
"['versicolor', 'virginica']",9,2,93,False,0.06,0.1
"['versicolor', 'virginica']",9,2,94,False,0.1,0.04
"['versicolor', 'virginica']",9,2,95,False,0.08,0.12
"['versicolor', 'virginica']",9,2,96,False,0.12,0.04
"['versicolor', 'virginica']",9,2,97,False,0.06,0.08
"['versicolor', 'virginica']",9,2,98,False,0.04,0.1
"['versicolor', 'virginica']",9,2,99,False,0.06,0.1
"['versicolor', 'virginica']",9,2,100,False,0.1,0.08
"['versicolor', 'virginica']",9,inf,1,False,0.02,0.12
"['versicolor', 'virginica']",9,inf,2,False,0.06,0.08
"['versicolor', 'virginica']",9,inf,3,False,0.06,0.08
"['versicolor', 'virginica']",9,inf,4,False,0.04,0.1
"['versicolor', 'virginica']",9,inf,5,False,0.04,0.1
"['versicolor', 'virginica']",9,inf,6,False,0.08,0.12
"['versicolor', 'virginica']",9,inf,7,False,0.02,0.1
"['versicolor', 'virginica']",9,inf,8,False,0.08,0.1
"['versicolor', 'virginica']",9,inf,9,False,0.06,0.08
"['versicolor', 'virginica']",9,inf,10,False,0.12,0.04
"['versicolor', 'virginica']",9,inf,11,False,0.08,0.06
"['versicolor', 'virginica']",9,inf,12,False,0.1,0.06
"['versicolor', 'virginica']",9,inf,13,False,0.08,0.1
"['versicolor', 'virginica']",9,inf,14,False,0.1,0.04
"['versicolor', 'virginica']",9,inf,15,False,0.08,0.08
"['versicolor', 'virginica']",9,inf,16,False,0.04,0.1
"['versicolor', 'virginica']",9,inf,17,False,0.08,0.08
"['versicolor', 'virginica']",9,inf,18,False,0.06,0.1
"['versicolor', 'virginica']",9,inf,19,False,0.08,0.04
"['versicolor', 'virginica']",9,inf,20,False,0.0,0.16
"['versicolor', 'virginica']",9,inf,21,False,0.1,0.06
"['versicolor', 'virginica']",9,inf,22,False,0.04,0.12
"['versicolor', 'virginica']",9,inf,23,False,0.08,0.06
"['versicolor', 'virginica']",9,inf,24,False,0.08,0.06
"['versicolor', 'virginica']",9,inf,25,False,0.08,0.06
"['versicolor', 'virginica']",9,inf,26,False,0.04,0.1
"['versicolor', 'virginica']",9,inf,27,False,0.08,0.06
"['versicolor', 'virginica']",9,inf,28,False,0.08,0.06
"['versicolor', 'virginica']",9,inf,29,False,0.0,0.14
"['versicolor', 'virginica']",9,inf,30,False,0.06,0.06
"['versicolor', 'virginica']",9,inf,31,False,0.02,0.1
"['versicolor', 'virginica']",9,inf,32,False,0.02,0.16
"['versicolor', 'virginica']",9,inf,33,False,0.06,0.1
"['versicolor', 'virginica']",9,inf,34,False,0.08,0.08
"['versicolor', 'virginica']",9,inf,35,False,0.08,0.08
"['versicolor', 'virginica']",9,inf,36,False,0.06,0.14
"['versicolor', 'virginica']",9,inf,37,False,0.06,0.06
"['versicolor', 'virginica']",9,inf,38,False,0.08,0.04
"['versicolor', 'virginica']",9,inf,39,False,0.08,0.08
"['versicolor', 'virginica']",9,inf,40,False,0.06,0.08
"['versicolor', 'virginica']",9,inf,41,False,0.1,0.04
"['versicolor', 'virginica']",9,inf,42,False,0.04,0.1
"['versicolor', 'virginica']",9,inf,43,False,0.02,0.1
"['versicolor', 'virginica']",9,inf,44,False,0.08,0.06
"['versicolor', 'virginica']",9,inf,45,False,0.02,0.1
"['versicolor', 'virginica']",9,inf,46,False,0.08,0.06
"['versicolor', 'virginica']",9,inf,47,False,0.08,0.06
"['versicolor', 'virginica']",9,inf,48,False,0.1,0.14
"['versicolor', 'virginica']",9,inf,49,False,0.08,0.12
"['versicolor', 'virginica']",9,inf,50,False,0.1,0.04
"['versicolor', 'virginica']",9,inf,51,False,0.08,0.06
"['versicolor', 'virginica']",9,inf,52,False,0.06,0.08
"['versicolor', 'virginica']",9,inf,53,False,0.08,0.06
"['versicolor', 'virginica']",9,inf,54,False,0.04,0.14
"['versicolor', 'virginica']",9,inf,55,False,0.06,0.1
"['versicolor', 'virginica']",9,inf,56,False,0.04,0.12
"['versicolor', 'virginica']",9,inf,57,False,0.08,0.18
"['versicolor', 'virginica']",9,inf,58,False,0.04,0.08
"['versicolor', 'virginica']",9,inf,59,False,0.06,0.1
"['versicolor', 'virginica']",9,inf,60,False,0.08,0.1
"['versicolor', 'virginica']",9,inf,61,False,0.04,0.1
"['versicolor', 'virginica']",9,inf,62,False,0.02,0.12
"['versicolor', 'virginica']",9,inf,63,False,0.06,0.1
"['versicolor', 'virginica']",9,inf,64,False,0.1,0.04
"['versicolor', 'virginica']",9,inf,65,False,0.08,0.06
"['versicolor', 'virginica']",9,inf,66,False,0.06,0.08
"['versicolor', 'virginica']",9,inf,67,False,0.14,0.04
"['versicolor', 'virginica']",9,inf,68,False,0.02,0.1
"['versicolor', 'virginica']",9,inf,69,False,0.06,0.08
"['versicolor', 'virginica']",9,inf,70,False,0.04,0.1
"['versicolor', 'virginica']",9,inf,71,False,0.08,0.08
"['versicolor', 'virginica']",9,inf,72,False,0.04,0.08
"['versicolor', 'virginica']",9,inf,73,False,0.06,0.08
"['versicolor', 'virginica']",9,inf,74,False,0.02,0.14
"['versicolor', 'virginica']",9,inf,75,False,0.06,0.08
"['versicolor', 'virginica']",9,inf,76,False,0.12,0.02
"['versicolor', 'virginica']",9,inf,77,False,0.04,0.1
"['versicolor', 'virginica']",9,inf,78,False,0.04,0.1
"['versicolor', 'virginica']",9,inf,79,False,0.04,0.12
"['versicolor', 'virginica']",9,inf,80,False,0.08,0.06
"['versicolor', 'virginica']",9,inf,81,False,0.06,0.06
"['versicolor', 'virginica']",9,inf,82,False,0.06,0.08
"['versicolor', 'virginica']",9,inf,83,False,0.06,0.08
"['versicolor', 'virginica']",9,inf,84,False,0.06,0.12
"['versicolor', 'virginica']",9,inf,85,False,0.06,0.08
"['versicolor', 'virginica']",9,inf,86,False,0.04,0.12
"['versicolor', 'virginica']",9,inf,87,False,0.02,0.12
"['versicolor', 'virginica']",9,inf,88,False,0.02,0.12
"['versicolor', 'virginica']",9,inf,89,False,0.12,0.04
"['versicolor', 'virginica']",9,inf,90,False,0.14,0.04
"['versicolor', 'virginica']",9,inf,91,False,0.06,0.08
"['versicolor', 'virginica']",9,inf,92,False,0.08,0.06
"['versicolor', 'virginica']",9,inf,93,False,0.08,0.1
"['versicolor', 'virginica']",9,inf,94,False,0.1,0.04
"['versicolor', 'virginica']",9,inf,95,False,0.08,0.1
"['versicolor', 'virginica']",9,inf,96,False,0.14,0.04
"['versicolor', 'virginica']",9,inf,97,False,0.06,0.08
"['versicolor', 'virginica']",9,inf,98,False,0.06,0.1
"['versicolor', 'virginica']",9,inf,99,False,0.08,0.08
"['versicolor', 'virginica']",9,inf,100,False,0.08,0.1
